ID,Quadratic_AICc,Quadratic_BIC,Cubic_AICc,Cubic_BIC,Logistic_AICc,Gompertz_AICc,Baranyi_AICc,Logistic_BIC,Gompertz_BIC,Baranyi_BIC,ThreePhase_AICc,ThreePhase_BIC
63,29.8777731207923,27.1375705506385,23.7692875407564,18.0226057566355,NA,-3.6361413996612,-5.65970628027621,NA,-9.38282318378209,-11.4063880643971,0.887054423413598,-4.85962736070729
64,45.4760222066138,44.9300134592093,44.7243002030587,42.5872438142577,NA,-48.5672735918326,-49.6447317144604,NA,-50.7043299806337,-51.7817881032615,-12.616339710016,-14.7533960988171
65,44.0483421889596,42.8805429933684,41.7952853435383,38.6688696823827,NA,21.56688320226,25.9280576672978,NA,18.4404675411043,22.8016420061422,27.4912715047909,24.3648558436353
66,37.3795505831701,36.8335418357656,32.6101320851944,30.4730756963933,NA,10.3650020362147,10.85995029877,NA,8.22794564741362,8.72289390996889,17.1682304307431,15.031174041942
67,48.0265574754064,46.8587582798152,47.8998673586473,44.7734516974917,NA,15.5755697877342,12.4995624945749,NA,12.4491541265786,9.37314683341931,32.5747272803457,29.4483116191901
68,56.2320920719903,56.2316121148818,54.6187322555052,53.3302535212408,NA,-31.9287037389051,-34.5665731703183,NA,-33.2171824731695,-35.8550519045827,-15.6120499553188,-16.9005286895832
69,55.3017509376821,54.7557421902776,48.9112933612174,46.7742369724163,NA,9.59925402036744,9.36114162766921,NA,7.46219763156635,7.22408523886811,14.0186614716475,11.8816050828464
70,58.8211927524531,57.653393556862,53.9102534645962,50.7838378034406,NA,25.9251482474816,25.3030752024347,NA,22.798732586326,22.1766595412791,26.7717179602119,23.6453022990562
71,74.7244053508501,73.556606155259,75.3582117738876,72.231796112732,NA,22.4983479083405,44.5989493264918,NA,19.3719322471849,41.4725336653362,49.6156818792503,46.4892662180947
72,49.067206418403,49.0667264612945,43.4248032202296,42.1363244859652,NA,-19.7180589503626,-16.7578757759547,NA,-21.006537684627,-18.0463545102191,11.2000213569474,9.91154262268303
73,43.6607257104335,43.6602457533251,39.1580862107607,37.8696074764964,NA,-22.603241909306,-38.0050300046349,NA,-23.8917206435704,-39.2935087388993,13.0921528595006,11.8036741252362
74,31.7756976153137,30.6078984197225,27.0075581922548,23.8811425310992,NA,-1.23248176044,-0.51671291270603,NA,-4.35889742159561,-3.64312857386164,-1.03749777934309,-4.16391344049871
75,40.3938721077702,39.8478633603657,37.7225468764987,35.5854904876976,NA,-3.14051371740783,-2.96858856521946,NA,-5.27757010620892,-5.10564495402055,5.6958740490393,3.5588176602382
76,40.988182796043,40.4421740486385,36.9964084782571,34.859352089456,NA,35.6226714394645,35.6290250559802,NA,33.4856150506634,33.4919686671791,35.533147164499,33.3960907756979
77,28.6384661196581,27.4706669240669,22.0429706839415,18.9165550227859,NA,-16.1803285191188,-16.0837380375447,NA,-19.3067441802745,-19.2101536987003,-4.9469575565069,-8.07337321766251
