term,estimate,std.error,statistic,p.value,ID,Model
N0,-4.62795275357316,682496.9192831762,-6.780913763587212e-6,0.9999947375374914,63,ThreePhase
Nmax,-1.5706011612318493,0.06013735297311086,-26.11689879223833,8.536602816491985e-10,63,ThreePhase
tLAG,0.9694621302050426,3647856.9163336772,2.657621042821527e-7,0.9999997937500522,63,ThreePhase
tMAX,17.310606181896354,1.2313617313130787,14.058099859443384,1.9787287151850192e-7,63,ThreePhase
r_max,1.4145404166554065,0.034314125140049646,41.22326916050176,2.689450645577442e-14,64,Gompertz
K,-0.16672758122970396,0.01418110949305647,-11.757019527374723,6.071861533320289e-8,64,Gompertz
N_0,-3.3795344802062623,0.14023331754930476,-24.099369103337718,1.5661813079935856e-11,64,Gompertz
t_lag,0.5518926942951076,0.24350749824798373,2.2664299796348355,0.04271239786181475,64,Gompertz
r_max,0.6870190281017343,0.031190749491295786,22.026371257717184,4.507733075141736e-11,64,Baranyi
K,-0.17712252613855253,0.013526647033511752,-13.094340800032576,1.8183056286144197e-8,64,Baranyi
N_0,-3.6201104205290413,0.12216058802982578,-29.634029099836873,1.361661914217559e-12,64,Baranyi
t_lag,0.25614981715395163,0.36799437055296785,0.6960699338118878,0.49964523053245,64,Baranyi
N0,-3.153389151193755,2065426.4600963155,-1.5267496626564498e-6,0.9999988069174905,64,ThreePhase
Nmax,-0.2439013166420868,0.03612931630868446,-6.7507869387348425,2.0416131473991195e-5,64,ThreePhase
tLAG,0.6370264185408866,4046256.33194176,1.5743600164727668e-7,0.9999998769712255,64,ThreePhase
tMAX,6.336834053404045,0.5706010700218933,11.105541833563173,1.1406791072784136e-7,64,ThreePhase
r_max,12.397925820520836,589.2348272844523,0.021040721366824017,0.9835899892587467,65,Gompertz
K,-1.4734185451314283,0.15233331925193103,-9.672332700206365,1.0302816492401062e-6,65,Gompertz
N_0,-135.41239120674277,6442.275535307016,-0.02101934176279989,0.9836066608897375,65,Gompertz
t_lag,-39.34867105628389,470.4577199911623,-0.08363912288871159,0.9348460622047269,65,Gompertz
r_max,0.07728116929271113,0.04561098723455693,1.694354233011634,0.11828722939677003,65,Baranyi
K,-1.348323168557466,0.19829868839538362,-6.799455808144693,2.955924214957482e-5,65,Baranyi
N_0,-6.629824479084918,0.6156471881982433,-10.768869908246964,3.5097327575095987e-7,65,Baranyi
t_lag,-40.88256021700782,37.85843290373967,-1.0798798862318844,0.30330416023508516,65,Baranyi
N0,-5.932245189976102,0.40533519645639,-14.63540605858626,1.4762008834893444e-8,65,ThreePhase
Nmax,-1.5904596714174497,0.16547740082505127,-9.611340663363098,1.0970358541917e-6,65,ThreePhase
tLAG,0.7830384104986339,1.4988729014877096,0.5224181514799736,0.6117384719269536,65,ThreePhase
tMAX,13.357058582205594,1.2806066333324992,10.430258780908206,4.845282388693058e-7,65,ThreePhase
r_max,10.6229106197627,408.06786733531305,0.026032215398704154,0.9796595461307913,66,Gompertz
K,-0.8793150805462936,0.10323280307912747,-8.517787508611024,1.967270597292865e-6,66,Gompertz
N_0,-91.18689385616081,3514.6764077070397,-0.025944605783964833,0.9797279838517536,66,Gompertz
t_lag,-29.511497022610403,301.038875981622,-0.09803217915420344,0.9235251874696365,66,Gompertz
r_max,0.15749538010610648,0.06855662557439053,2.2973035616405717,0.040394233963150304,66,Baranyi
K,-0.8686261304352737,0.10475449293512107,-8.292017899158282,2.599889312049588e-6,66,Baranyi
N_0,-5.732277398082454,1.1599866758335289,-4.941675208435843,3.411233751454804e-4,66,Baranyi
t_lag,-17.700146399421858,18.17379078774541,-0.9739380521182773,0.3493117379513411,66,Baranyi
N0,-4.290201862070939,850652.7916682314,-5.043423008883968e-6,0.9999960588039241,66,ThreePhase
Nmax,-0.9127302087601142,0.11830727289620929,-7.714912079503772,5.440629728621055e-6,66,ThreePhase
tLAG,0.4650572052406974,3092227.101560921,1.5039555309697073e-7,0.9999998824730024,66,ThreePhase
tMAX,12.7425792279185,1.1242352520442318,11.334441972663882,9.108343136059131e-8,66,ThreePhase
r_max,36.88383820718359,2465.878927617756,0.01495768417260309,0.9883337873310586,67,Gompertz
K,-1.3686349665783097,0.11417019509183379,-11.987673012886036,1.1756377196175188e-7,67,Gompertz
N_0,-220.39936698920957,14731.4362959247,-0.014961159425451325,0.9883310770358773,67,Gompertz
t_lag,-24.656971282464536,351.51753803408735,-0.07014435587015719,0.945337737370425,67,Gompertz
r_max,0.06711944542512649,0.04643387016693258,1.4454846254216591,0.17620281436623003,67,Baranyi
K,-1.2094358044690159,0.12575486955571147,-9.617407331755182,1.0901911382670218e-6,67,Baranyi
N_0,-6.011583993261517,0.24404233897032526,-24.63336492604468,5.6580938849595726e-11,67,Baranyi
t_lag,-59.55882576055807,53.89924789546291,-1.1050029098007426,0.2927418134891362,67,Baranyi
N0,-5.455480068106668,1511946.2676590611,-3.608249965492068e-6,0.9999971856389451,67,ThreePhase
Nmax,-1.478776936511002,0.18149131943111066,-8.147921019838675,5.485557171009312e-6,67,ThreePhase
tLAG,-0.3855691045271856,3624643.815101534,-1.0637434302393241e-7,0.9999999170301916,67,ThreePhase
tMAX,9.147924870568374,0.9859097323252892,9.278663726133221,1.5539063836451675e-6,67,ThreePhase
r_max,1.7269612812074624,0.0653201366291249,26.438421141290846,1.0955701676624504e-12,68,Gompertz
K,-0.06806555461441692,0.024729782297041862,-2.7523717676462853,0.016463068244423576,68,Gompertz
N_0,-3.6903553973920022,0.1092856866770209,-33.767966415385665,4.7514215084296644e-14,68,Gompertz
t_lag,0.3924641223622546,0.21528848260094097,1.8229685007800749,0.09137934734841456,68,Gompertz
r_max,0.8704370645626989,0.04884785358473997,17.819351326311352,1.6215357099205628e-10,68,Baranyi
K,-0.09592697646898872,0.021797180711508764,-4.400889167209589,7.16486636601089e-4,68,Baranyi
N_0,-3.607917075426298,0.05811755861454163,-62.07963929378752,1.8198872281903236e-17,68,Baranyi
t_lag,0.8118854053574113,0.20560660652027352,3.9487320913365522,0.0016655212402731149,68,Baranyi
N0,-22.314267674153992,4346188.35165397,-5.13421551683607e-6,0.9999959814394315,68,ThreePhase
Nmax,-0.12901571551800126,0.03509058272499343,-3.676647849626881,0.002791653844572934,68,ThreePhase
tLAG,-32.101520527404126,7461224.120693356,-4.302446891840719e-6,0.9999966324663678,68,ThreePhase
tMAX,5.98452996370756,0.15385123016821683,38.8981612767362,7.68488704460746e-15,68,ThreePhase
r_max,1.2173352210812192,0.21439927734664188,5.6778886391161905,1.0265096307515962e-4,69,Gompertz
K,-11.571787993155823,5.906383696523054,-1.9592001786080806,0.0737352652468403,69,Gompertz
N_0,-0.6143462943161768,0.09312756777119005,-6.5968252905046985,2.54949484108969e-5,69,Gompertz
t_lag,8.88399784340193,1.2529172728038587,7.0906499864278745,1.2640013240086732e-5,69,Gompertz
r_max,0.49877996279443915,0.06743155339004245,7.396833347577805,8.310007857546743e-6,69,Baranyi
K,-0.6128135710233743,0.09197335909920902,-6.662946499130796,2.3166067171072407e-5,69,Baranyi
N_0,-5.3756548397246275,0.2832229139689523,-18.980296348175848,2.5672425816103747e-10,69,Baranyi
t_lag,-0.5237358815832988,1.2951259256853733,-0.4043899293469403,0.6930407372716314,69,Baranyi
N0,-79.35774423444211,13114048.842013197,-6.051353414225926e-6,0.9999952711540778,69,ThreePhase
Nmax,-0.6174009550981223,0.10721768680807592,-5.7583871978444705,9.043597348640157e-5,69,ThreePhase
tLAG,-173.3030499375553,30588679.273578145,-5.665594398096515e-6,0.999995572606468,69,ThreePhase
tMAX,10.359755821751024,0.4528860446759866,22.874972509172416,2.8920389861356307e-11,69,ThreePhase
r_max,1.4565811971003813,0.39317300944479083,3.704682575127054,0.003473164012385153,70,Gompertz
K,-12.22755637551634,9.380769264024275,-1.3034705397146518,0.2190353807322607,70,Gompertz
N_0,-0.8194148225995589,0.15543444911179055,-5.271771008820733,2.6359894882370996e-4,70,Gompertz
t_lag,7.776005804973804,1.757194354750685,4.425239464235066,0.00101962574470998,70,Gompertz
r_max,0.5558202934015661,0.11693329850369166,4.753310652431638,5.964990843003572e-4,70,Baranyi
K,-0.8083676374398261,0.15057401216291288,-5.3685734067125495,2.272777967228122e-4,70,Baranyi
N_0,-5.870730426130266,0.3731205197133798,-15.73413981798693,6.884882817663938e-9,70,Baranyi
t_lag,-1.0146021128510703,1.7030704126649663,-0.5957487754504641,0.5634000214927601,70,Baranyi
N0,-5.783636380625802,829540.0096386775,-6.972100577939549e-6,0.9999945619043789,70,ThreePhase
Nmax,-0.8882254284317823,0.13991127641769888,-6.3484906375953924,5.456375935602957e-5,70,ThreePhase
tLAG,-0.40807107579065455,1567370.8566052134,-2.603538748158814e-7,0.9999997969293113,70,ThreePhase
tMAX,8.84154158041217,0.5898913744781326,14.98842323001271,1.1489585536707042e-8,70,ThreePhase
r_max,177.60592147020603,9927.79651763717,0.01788976246185961,0.9860471636770288,71,Gompertz
K,-1.5729577464660218,0.1387507016918049,-11.336575075201413,2.0825421924851582e-7,71,Gompertz
N_0,-689.3306742011634,38592.826644390254,-0.017861626994905868,0.9860691049403463,71,Gompertz
t_lag,-16.700520779535005,189.0586283220387,-0.08833514200202316,0.9311980044030364,71,Gompertz
r_max,1.254653839577842,0.36740549447261045,3.4149022223492485,0.005775004866729083,71,Baranyi
K,-1.850113364708385,0.24523231043792862,-7.544329543706974,1.1357201703236519e-5,71,Baranyi
N_0,-24.965019480246713,2951737.8066918026,-8.457736125359513e-6,0.9999934031390865,71,Baranyi
t_lag,-11.562668619092598,2352635.294301112,-4.914773083231956e-6,0.9999961665776786,71,Baranyi
N0,-11.387455087251844,7597813.730067488,-1.4987805034213039e-6,0.9999988309819112,71,ThreePhase
Nmax,-2.0631931317941046,0.2555063021977312,-8.074920712513153,5.977513956593474e-6,71,ThreePhase
tLAG,0.19861010667515036,4666184.300534291,4.256370813566214e-8,0.9999999668011796,71,ThreePhase
tMAX,5.9250887656002185,0.6374809983608412,9.294533924674518,1.5279685444128077e-6,71,ThreePhase
r_max,13.059755823970256,148.73451518027935,0.0878058183612639,0.9313691825343011,72,Gompertz
K,-0.2971395358992966,0.04196971666691143,-7.079855655388755,8.294748188608284e-6,72,Gompertz
N_0,-91.2543026836289,1050.3506184751707,-0.08687984857485573,0.932090970691167,72,Gompertz
t_lag,-24.200769112782808,73.45610748004638,-0.32945891013019857,0.7470567803313042,72,Gompertz
r_max,0.2820591831342477,0.031180330644528353,9.046061324681448,5.683159753577203e-7,72,Baranyi
K,-0.3064960692141138,0.044263175756898594,-6.924403050008114,1.0461172536741449e-5,72,Baranyi
N_0,-4.342381348179499,0.10118076968863318,-42.91706182451911,2.160407388157497e-15,72,Baranyi
t_lag,-4.352158781276925,1.427420614813428,-3.0489673023573203,0.009318476286387909,72,Baranyi
N0,-4.15978650385435,1031156.2261609501,-4.034099196919421e-6,0.9999968425026358,72,ThreePhase
Nmax,-0.30617786864127355,0.09967709787118172,-3.071697262263437,0.008919668651190895,72,ThreePhase
tLAG,-0.930123430145385,3236193.9697978403,-2.8741275672159054e-7,0.9999997750414709,72,ThreePhase
tMAX,11.164092199361715,0.6417511115566233,17.396295851022735,2.1902051054768275e-10,72,ThreePhase
r_max,17.779601462902225,327.2243948866077,0.05433458428141749,0.9574947369643304,73,Gompertz
K,-1.7442660981038058,0.03816272704389351,-45.70601299266713,9.577624282917388e-16,73,Gompertz
N_0,-115.2014037549928,2106.6317133651373,-0.05468511796538459,0.9572208121278796,73,Gompertz
t_lag,-24.39823308989633,105.77760802507032,-0.23065593508329013,0.8211723078317053,73,Gompertz
r_max,0.18534022261860295,0.01858202344517706,9.974167945994479,1.8540432604127626e-7,73,Baranyi
K,-1.7239295077640824,0.024373158380662913,-70.73065709579137,3.3536592958054942e-18,73,Baranyi
N_0,-5.250333215298868,0.05526087962278857,-95.00994647819046,7.285626799874316e-20,73,Baranyi
t_lag,-10.39501720782391,1.9990743421367312,-5.199915275143339,1.7111590962941953e-4,73,Baranyi
N0,-4.663183186836421,79773.02963003883,-5.845563605221886e-5,0.9999542466588845,73,ThreePhase
Nmax,-1.7349241545856617,0.10538147593492002,-16.463274396129083,4.3560163419422115e-10,73,ThreePhase
tLAG,-0.06141497967980755,300863.4683139848,-2.041290689892404e-7,0.9999998402277768,73,ThreePhase
tMAX,10.982498408338634,0.8227828889527913,13.347990771072993,5.770944503463487e-9,73,ThreePhase
r_max,0.6021555317925216,0.1700402623932477,3.541252661678045,0.004622533790346751,74,Gompertz
K,-6.6911837616392935,4.428914880053518,-1.510795294751395,0.15902153321656556,74,Gompertz
N_0,-1.5114025177819974,0.0633305128126972,-23.865313111422882,7.96941194586665e-11,74,Gompertz
t_lag,9.195820499015413,1.926100451906639,4.774320306042454,5.766577191148706e-4,74,Gompertz
r_max,0.37063457157427054,0.10679498177260663,3.470524227097531,0.00523512962083581,74,Baranyi
K,-1.5070230099922077,0.06487187206541631,-23.2307618388527,1.0662378550221746e-10,74,Baranyi
N_0,-3.941639749446034,0.32169708295260774,-12.25264373947312,9.387545555688019e-8,74,Baranyi
t_lag,0.7075371206039109,2.726558818700465,0.2594982054856744,0.8000433524192199,74,Baranyi
N0,-3.5768514820767217,825094.1659859285,-4.335082745134478e-6,0.9999966187242668,74,ThreePhase
Nmax,-1.51813303024065,0.06393555743746164,-23.744737530842784,8.417793496207699e-11,74,ThreePhase
tLAG,0.9367585561397395,3854318.3208888136,2.430413054009823e-7,0.9999998104327608,74,ThreePhase
tMAX,10.55379046751332,0.5581489204450699,18.908556625170377,9.749459724249772e-10,74,ThreePhase
r_max,1.5740729235011794,3.111847714537249,0.5058322475575427,0.6221377078961569,75,Gompertz
K,-1.0159032579027345,0.06471012497921437,-15.699293707577512,2.3056022613154415e-9,75,Gompertz
N_0,-10.842347792604484,22.068650852705392,-0.4913008894368059,0.6320764042566841,75,Gompertz
t_lag,-10.468030648903838,17.101713668254646,-0.6121041932970321,0.5518907282980452,75,Gompertz
r_max,0.286324992288921,0.06056337748000673,4.727691951847352,4.904753610726504e-4,75,Baranyi
K,-1.0301631794748334,0.06350992208324356,-16.220507688933715,1.5837599664372222e-9,75,Baranyi
N_0,-4.098145393055629,0.14107123299491572,-29.05018483253299,1.7236411510650681e-12,75,Baranyi
t_lag,-2.356707053484846,2.3101109988501114,-1.020170483001868,0.32777504025806237,75,Baranyi
N0,-3.9542300416283465,594496.8195173385,-6.651389732982451e-6,0.9999948022541301,75,ThreePhase
Nmax,-1.0381511185575572,0.08266316640092579,-12.55881142421288,2.9075902178854107e-8,75,ThreePhase
tLAG,-0.46239714400996346,2310590.2526694685,-2.001207888225735e-7,0.9999998436150872,75,ThreePhase
tMAX,10.871326356411437,0.7039330055218705,15.443694600385768,2.7834494290935495e-9,75,ThreePhase
r_max,1.1316946098583534,3.0117040073594943,0.37576554903566517,0.7136497028743509,76,Gompertz
K,-14.934962480455463,63.577111026402136,-0.2349109961013062,0.8182384801318181,76,Gompertz
N_0,-1.528163408524513,0.20930085242363625,-7.301276563515507,9.460292468380342e-6,76,Gompertz
t_lag,5.419384943715863,17.756019212970532,0.3052139603316646,0.7654324522004565,76,Gompertz
r_max,0.35554666766861076,0.25754743613376385,1.3805094432543623,0.19260280498925675,76,Baranyi
K,-1.52085281868873,0.20881910127686884,-7.283111599413807,9.69756884861503e-6,76,Baranyi
N_0,-4.416616807027294,0.6958186822283405,-6.347367381518413,3.678695431201399e-5,76,Baranyi
t_lag,-1.8361801219206777,7.174851187613304,-0.25591891370383646,0.802347715262542,76,Baranyi
N0,-4.091145073029887,718119.4842818357,-5.697025582199998e-6,0.9999955480444871,76,ThreePhase
Nmax,-1.5294955296934631,0.19443804179893084,-7.866236028416294,4.466451111753696e-6,76,ThreePhase
tLAG,-0.24264483697238023,2708322.3080809023,-8.959230452313359e-8,0.9999999299878597,76,ThreePhase
tMAX,9.418382501577042,1.6536029683449334,5.695673436655572,9.980972535189855e-5,76,ThreePhase
r_max,3.1005214742460385,24.405169380246,0.12704363677785652,0.9011984622654814,77,Gompertz
K,-1.5803239646447984,0.04080600464472815,-38.727730842646096,4.118049770651388e-13,77,Gompertz
N_0,-25.16374139989732,192.1175042555732,-0.13098099258265444,0.8981551414597393,77,Gompertz
t_lag,-20.78204452688886,61.015842069790764,-0.34060079844703395,0.7398201770945783,77,Gompertz
r_max,0.19993706495358576,0.04668746112636912,4.282457433536927,0.0012933864671778453,77,Baranyi
K,-1.5837213961404406,0.040091768338588185,-39.50240814436999,3.3166409427460297e-13,77,Baranyi
N_0,-4.001427832393553,0.09104310343931969,-43.95091644761987,1.0324733752425826e-13,77,Baranyi
t_lag,-3.9013834598317563,3.1938803269162763,-1.2215183602694912,0.24742302155154,77,Baranyi
N0,-4.028218986931551,626205.933599708,-6.43273845039374e-6,0.999994982595789,77,ThreePhase
Nmax,-1.5910884860691525,0.05612382064812654,-28.34961105097652,1.2332567948625105e-11,77,ThreePhase
tLAG,-1.2414664497966532,3338302.631412894,-3.718855319211184e-7,0.9999997099369036,77,ThreePhase
tMAX,11.75087216511505,0.6419376174872718,18.305317907854253,1.378690104301626e-9,77,ThreePhase
r_max,0.6730859575388204,0.84019548083834,0.80110637689603,0.43864473581521,78,Gompertz
K,-13.17416767351429,25.454236551390075,-0.5175628680481811,0.6141708047858725,78,Gompertz
N_0,-1.8217569266493283,0.054382703466917225,-33.49882978431851,3.1791092786558996e-13,78,Gompertz
t_lag,6.783750477480151,11.773532327203693,0.576186507918762,0.5751369402917923,78,Gompertz
r_max,0.2742519335396836,0.08196967727809334,3.345773005903712,0.0058255291512081106,78,Baranyi
K,-1.8223826718619447,0.05563570283496271,-32.75563314564113,4.150060044521654e-13,78,Baranyi
N_0,-3.9115253502387457,0.15172283190684485,-25.780729907812116,7.07224449497604e-12,78,Baranyi
t_lag,0.0017637320159426568,2.767367328557415,6.373320945658712e-4,0.9995019552075071,78,Baranyi
N0,-48.18660784113308,8886225.89991927,-5.422617923945739e-6,0.9999957624810679,78,ThreePhase
Nmax,-1.8208724634870554,0.058793434427549904,-30.970676933848523,8.070602676678583e-13,78,ThreePhase
tLAG,-257.83990231840505,51602715.12034206,-4.996634415788002e-6,0.9999960953669924,78,ThreePhase
tMAX,11.40799217245017,0.7231368902514532,15.775702119806553,2.1805581202702164e-9,78,ThreePhase
r_max,4.016224437707918,0.20896849828573805,19.219281713056283,1.8435955092149466e-11,79,Gompertz
K,-0.08219567600436752,0.021527188879037595,-3.818226172782212,0.0018818695764419348,79,Gompertz
N_0,-3.7520037491485216,0.10889988002461795,-34.45369956606327,6.156070957287538e-15,79,Gompertz
t_lag,0.26201630726200975,0.09287909457610957,2.8210471738320084,0.013604637145385682,79,Gompertz
r_max,1.96877338875116,0.1598788949246956,12.314154345878299,6.7080611524058995e-9,79,Baranyi
K,-0.08872835895847138,0.02464058639407637,-3.6009028981470097,0.002893294035764274,79,Baranyi
